"record_id","post_title","creator_name","post_type","post_url","mention_url","post_views","mention_views","linkedin_view_count","youtube_view_count","tiktok_view_count","threads_view_count"
"rec7sV9lTZ2VRxhJT","I can't believe how easy this is…","","Dedicated thread X","https://x.com/socialwithaayan/status/1900863741828485540","https://x.com/socialwithaayan/status/1900863787705790468","45","","","","",""
"rec7srWtrKgWUcDl1","Output = Nelly R Q + Tracelight+ Amplification X","Nelly R Q","Amplification X","https://x.com/nrqa__/status/2013646268086808777?s=46","","356","","","","",""
"rec7stsYpmFSRCFDe","It’s crazy that it would’ve taken me a few working days to create a landing page just a year ago.  I can create a functional landing page in less than 120 seconds using  @MeetGamma  Let me show you how (🧵):","Dhaval Makwana","Dedicated thread X","Dhaval Makwana","https://twitter.com/heyDhavall/status/1848606847621620021","","","","","",""
"rec7tWekP3gkud5Uy","Thread of the Most Mysterious Places on Earth🧵","Colours of Bharat","Thread mention X","https://x.com/ColoursOfBharat/status/1934150939277168785","https://x.com/ColoursOfBharat/status/1934150947049271548","","","","","",""
"rec7tod9xKmhafr8f","Sripathi Teja + Alt-X+ Amplification X, Amplification LI","Sripathi Teja","Amplification X; Amplification LI ","https://x.com/i/status/2034350510854254870","","16000","","","","",""
"rec7u1aXQf6WySLZz","Markandey Sharma + Humwork+ Amplification X","Markandey Sharma","Amplification X","https://x.com/techbymarkandey/status/2044452926215885085","","","","","","",""
"rec7wMaqYjVpPLgRG","Adina + Blockit + Amplification X","Adina","Amplification X","https://x.com/Adina_Coder/status/2014406646764810734","","11100","","","","",""
"rec7xAVNh29Sgo3jM","Akansha Khandelwal + Base44+ Amplification X","Akansha Khandelwal","Amplification X","https://x.com/techwithakansha/status/2045184030283329969","","","","","","",""
"rec7y2fkq31re2YND","Chidanand Tripathi + Mocha + Dedicated thread X","Chidanand Tripathi","Dedicated thread X","https://x.com/i/status/2001625136303395258","","2575","","","","",""
"rec7y3qOT78za3j4F","Turn 30 seconds /Day into $1,000 with Pitch Decks","Adarsh Chetan","Single post X","https://x.com/adarshchetan/status/1891119021892010238?s=46","https://x.com/adarshchetan/status/1891119021892010238?s=46","","","","","",""
"rec7yTMPkAHLU1xWo","In 2018, KFC pulled off the greatest comeback in food history.","Chidanand Tripathi","Thread mention X","https://x.com/thetripathi58/status/1901963117128753215","https://x.com/thetripathi58/status/1901963134509941236","976","","","","","321"
"rec7ylXnqWQukG0dD","How the World has changed over time. A Thread🧵","Colours of Bharat","Thread mention X","https://x.com/ColoursOfBharat/status/1929507796493418734","https://x.com/ColoursOfBharat/status/1929507809957216260","790","","","","",""
"rec80FDqjWXGcFC4N","The AI Guru + Base44+ Amplification X","The AI Guru","Amplification X","https://x.com/AI_GuruX/status/2031763441921495505","","331","","","","",""
"rec80PjY5VwajGrp5","Top AI tools to use in 2025:","Pradeep Pandey","Listicle X","https://x.com/Div_pradeep/status/1891050679558668636","https://x.com/Div_pradeep/status/1891050679558668636","470","","","","",""
"rec80UPAEerOGZ4YT","Output = Arsalan Khan + Gamma+ Dedicated thread X","Arsalan Khan","Dedicated thread X","https://x.com/AIwithArsalan/status/2001920171460689972","","18900","","","","",""
"rec80X41ieNM6stBC","Jaynit Makwana + Lindy+ Dedicated thread X","Dhaval Makwana","Dedicated thread X","https://x.com/JaynitMakwana/status/2023309737232908582","","25300","","","","",""
"rec80ZqmImhCqFI40","Media buyers, this is wild","Arsalan Khan","Amplification X","https://x.com/AIwithArsalan/status/1975947563091333251","https://x.com/AIwithArsalan/status/1975947563091333251","22200","22100","","","",""
"rec81jwEL9SQXh1MW","TestingCatalog News 🗞 + Engramme+ Amplification X","TestingCatalog News 🗞","Amplification X","https://x.com/testingcatalog/status/2042290422400094611","","17500","","","","",""
"rec82opE3AqzBwOEr","Real Size of Things. A Thread🧵","Lost Temples","Thread mention X","https://x.com/LostTemple7/status/1935968506555531394?t=RBN7JiTTy95vy6QxGuiu2g&s=19","https://x.com/LostTemple7/status/1935968734897705417?t=1_jT9-ms0LZfdxP0XkjD2A&s=19","","","","","",""
"rec83sDqjlm5RVvhv","PowerPoint is old news.  Now, you can create stunning presentations in 30 seconds for free at http://gamma.app  Here's how ↓","","Dedicated thread X","https://x.com/iam_chonchol/status/1861354373970116639","https://x.com/iam_chonchol/status/1861354373970116639","","","","","",""
"rec84MlLFcvytJh3B","jyoti Soni + Rocket.new+ Amplification X","jyoti Soni","Amplification X","https://x.com/soni_jyoti_/status/2041551870553145761","","12900","","","","",""
"rec85ECA3WMzRwqin","Dipti Sharma + Engramme+ Amplification X","Dipti Sharma","Amplification X","https://x.com/diptish09/status/2042286444925104502","","16000","","","","",""
"rec85VZ8etadYX231","Output = Rony + Gamma + Dedicated thread X","Rony","Dedicated thread X","https://x.com/i/status/2012034598755320311","","14200","","","","",""
"rec85hBi423iZ5Tsb","Windmill Growth","Windmill Growth","Amplification LI ","done","","","","","","",""
"rec85mWhSBhoLP5tn","This AI tool does in seconds what takes humans hours. ❌","Saxxhii ","Dedicated thread X","https://x.com/saxxhii_/status/1901859903360336017","https://x.com/saxxhii_/status/1901859903360336017","","","","","",""
"rec86Lanix7k3x2JE","Stop using ChatGPT for everything.","Ihtesham Haider","Listicle X","https://x.com/ihteshamit/status/1893345780938805272","https://x.com/ihteshamit/status/1893345780938805272","","","","","",""
"rec86sEQw97mK7sDW","Gmail has 1.8 billion users.  But most of them don't know how to use it effectively.  Here are 10 ways to double your Gmail productivity today:","Adarsh Chetan","Thread mention X","https://x.com/adarshchetan/status/1899798819061252500?s=46","https://x.com/adarshchetan/status/1899798926963925053?s=46","","","","","",""
"rec87XLMVzU6piWlb","Eli Weiss  + Hey Noah AI+ Amplification X","Eli Weiss ","Amplification X","https://x.com/eliweisss/status/2034303537098731542?","","2046","","","","",""
"rec87qdjPlQAZaP8D","PowerPoint is officially obsolete.","Nayeem Sheikh","Dedicated thread X","https://x.com/HeyNayeem/status/1915778329447403901","https://x.com/HeyNayeem/status/1915778380995387874","","","","","",""
"rec88RQdOs3rwH5hc","🚨 PowerPoint is DONE.  Gamma AI just launched Gamma 2.0 — and it makes boring slides a thing of the past.  Here’s what it does: ✅ Auto-generates layouts & charts ✅ Has its own AI image editor ✅ Speaks 60+ languages ✅ Looks insanely clean  50M+ people already use it… now we know why.  The future of presentations is here → http://gamma.app","Pradeep Pandey","Single post X","https://x.com/Div_pradeep/status/1925219368415441100","https://x.com/Div_pradeep/status/1925219368415441100","","","","","",""
"rec89Dp97iDatTBZo","Apple has over 200 million Mac users.  Yet, almost everyone is still stuck in beginner mode.  Here are 12 amazing things your Mac can do:","Adarsh Chetan","Thread mention X","https://x.com/adarshchetan/status/1877674414885756979?s=46","https://x.com/adarshchetan/status/1877674503712756164?s=46","","","","","",""
"rec8BjyHeqGhjhSrH","Create 100 LinkedIn Post Prompts for Email Marketing Using Gamma","","Single post X","https://x.com/ecomchasedimond/status/1993343968483197097","","42000","","","","",""
"rec8CBqaapjVrFIsu","Saidul + Wisprflow+ Amplification LI","Saidul","Amplification LI ","https://www.linkedin.com/feed/update/urn:li:activity:7427401435681730560/","","18828","","","","",""
"rec8EOqGBNkBk0oTn","Toha Khan + Mocha+ Amplification X","Toha Khan","Amplification X","https://x.com/HeyToha/status/2020926682916585528","","6902","","","","",""
"rec8EdiQcM5UjQ9XI","Most people still think building a startup means:","EyeingAI","Dedicated thread X","https://x.com/EyeingAI/status/1950984131816641003","","51400","","","","",""
"rec8Ff4TayBZvqAz9","5 phenomenal productivity AI tools you should not miss: ","Markandey Sharma","Listicle X","https://x.com/TechByMarkandey/status/1892570291739754697","x.com/TechByMarkandey/status/1892570291739754697","","","","","",""
"rec8GRZWL89khneWm","Output = Santiago + FlashLabs + Amplification X","Santiago","Amplification X","https://x.com/svpino/status/2016901237472460811","","21200","","","","",""
"rec8InhF9VjDJ2Czu","Spencer Baggins + Alt-X+ Amplification X","Ryan Hart 🚀","Amplification X","https://x.com/thisguyknowsai/status/2034349694952829203","","1266","","","","",""
"rec8JJvf3XST8v7Av","Ali Sufian + Rocket.new+ Amplification X","Ali Sufian","Amplification X","https://x.com/aliscodes/status/2041553089262461145","","3434","","","","",""
"rec8JQr4s9jWFrFEw","Movies post","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1921943026605371772?s=46&t=mH4qI38aTNVo7q8VeHDEEg","https://x.com/aiwithghotai/status/1921943243392184484?s=46&t=mH4qI38aTNVo7q8VeHDEEg","1000","","","","",""
"rec8K9mcKPP5GUEXc","Atul Kumar + GoMarble AI+ Amplification X, Amplification LI","Atul Kumar","Amplification X; Amplification LI ","https://x.com/atulkumarzz/status/2023792754795716725","","9495","","","","",""
"rec8KVkKufKz4zRnl","Samruddhi + Single Post X ","Samruddhi Mokal","Single post X","https://x.com/samruddhi_mokal/status/1978793069316288526","https://x.com/samruddhi_mokal/status/1978793069316288526","72900","72900","","","",""
"rec8KYSST4L3sYEwJ","","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1950930617631158313","https://x.com/LearnWithBishal/status/1950930633779523913","452100","","","","",""
"rec8KYYVti1o6vvH9","Stop juggling multiple tools.","Nargis Mita","Dedicated thread X","https://x.com/hey_ankita/status/1912161437252043195","https://x.com/hey_ankita/status/1912161477026566198","","","","","",""
"rec8KcZvR6LEcgCsr","Mohini Shewale + Wisprflow+ Amplification LI","Mohini Shewale","Amplification LI ","https://www.linkedin.com/posts/mohini-sss_theres-a-reason-white-collar-productivity-activity-7427409260923437056-ttoV?utm_source=share&utm_medium=member_android&rcm=ACoAADGI3EoB3TawZNx3y7cmu4w-KEIVscNjb4k","","61369","","","","",""
"rec8N1V8M9hqw9n7C","The Most Beautiful Road Trips on Earth 🧵","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1953406055977021642?t=Ot6DIzWN3T-R07kkBFy1hg&s=19","https://x.com/TAdventurousoul/status/1953406309904375916?t=-Hq7HQYT0I0U62XKxFJRLw&s=19","533000","16500","","","",""
"rec8Nk32UjX8uiam8","Antonio Costa | IA + Mocha+ Amplification X","Enzo Sanchez | IA","Amplification X","https://x.com/xetgepete/status/2020954885508747589","","8246","","","","",""
"rec8NkNAN8MPc8Ub1","Yonathan Cohen + Gamma + Listicle Linkedin","Yonathan Cohen","Listicle Linkedin","https://www.linkedin.com/posts/yonathan-cohen_gamma-how-to-auto-generate-personalized-activity-7391463449802915840-jzS9","","3487","","3487","","",""
"rec8OZ8l9NRusUzhv","Post 1 Abu ","Abu siddik","Dedicated thread X","https://x.com/codewith_antor/status/1862048599288533100","https://x.com/codewith_antor/status/1862048599288533100","11100","","","","",""
"rec8OmS9lrsGccgt0","Fakhr + Rocket.new+ Amplification X","Fakhr","Amplification X","https://x.com/iamfakhrealam/status/2029879508883623999","","11400","","","","",""
"rec8PC9mTOnOaltUg","Chase Passive Income + Hey Noah AI + Amplification X","Chase Passive Income","Amplification X","https://x.com/chasedownleads/status/2032131944557748484?s=20","","7219","","","","",""
"rec8SbrXndwI7wMe7","I'm obsessed with collecting websites that feel illegal to know!","Arsalan Khan","Listicle X","https://x.com/AIwithArsalan/status/1891820185105072644","https://x.com/AIwithArsalan/status/1891820285931946471","174","","","","",""
"rec8SviJKGzRuXWOA","Faizan + Humwork+ Amplification X","Faizan","Amplification X","https://x.com/sheldon056/status/2044449184091357511?s=46","","","","","","",""
"rec8UWNlgzTXKeTUv","Movies thread","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1860244272672305437","https://x.com/aiwithghotai/status/1860244277554479326","643600","","","","",""
"rec8VRoT1SL8m2VRn","J.B + Engramme + Amplification LI","J.B.","Amplification X","https://x.com/VibeMarketer_/status/2042291384669860259","","4188","","","","",""
"rec8VdgaEPwXYdr6h","GOOD NEWS: sales teams don’t have to waste hours on follow-ups anymore","Nelly R Q","Single post X","https://x.com/nrqa__/status/1970160491051020675","https://x.com/nrqa__/status/1970160491051020675","32500","32500","","","",""
"rec8WTLRQrgpfFzKO","Forget Canva. Forget Notion. Forget Figma.","","Dedicated thread X","https://x.com/TawohAwa/status/1912105266134552970","https://x.com/TawohAwa/status/1912105299873505735","","","","","",""
"rec8XBSmqO26gxVcA","BlueMoso + Cube Dev+ Amplification LI","BlueMoso","Amplification LI ","exist","","","","","","",""
"rec8Xl9VD35842PAH","🚨 Big News: The biggest AI update of 2025 just dropped!","Arsalan Khan","Dedicated thread X","https://x.com/AIwithArsalan/status/1967973995044876740","https://x.com/AIwithArsalan/status/1967974153723768889","32800","223","","","",""
"rec8YHvI8tJl41g5f","Md Riyazuddin + FlashLabs + Amplification X","Md Riyazuddin","Amplification X","https://x.com/i/status/2016897339538231548","","9569","","","","",""
"rec8cjXb3lle9ISJV","Microsoft PowerPoint is old news. Meet @MeetGamma—create stunning, next-gen presentations in seconds with AI!  Here’s why Gamma is the future 👇","Md Riyazuddin","Dedicated thread X","https://x.com/riyazmd774/status/1857344529340277150?t=XeXpmLagOAgLLOaec_qb9Q&s=19","https://x.com/riyazmd774/status/1857344529340277150?t=XeXpmLagOAgLLOaec_qb9Q&s=19","","","","","",""
"rec8cmygRPIaAMKkV","Yuval Beeri X Gamma ","Yuval Beeri","Linkedin Post","https://www.linkedin.com/posts/yuval-beeri_how-to-turn-emails-into-client-decks-in-2-activity-7434190876416856064-eUFV?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFo-GUsBD7i1IieE-v1cG6T3j6eRQID0qWk","","300","","","","",""
"rec8coYD668eD1OTr","Output = Future Stacked + FlashLabs + Amplification X","Future Stacked","Amplification X","https://x.com/futurestacked/status/2014056085129240962?s=46","","7479","","","","",""
"rec8dAj2ywyVKTmCI","AI Frontliner + GoMarble AI+ Amplification X","Future Stacked","Amplification X","https://x.com/aifrontliner/status/2023825567561511409","","9138","","","","",""
"rec8dPMRXzuFCgTmQ","Neha jain + Rocket.new+ Amplification X","Neha jain","Amplification X","https://x.com/ai_explorer25/status/2041553779833925772?s=20","","22900","","","","",""
"rec8fYClv11fx6P7G","Nick Shackelford - X","Nick Shackelford","Single post X","https://x.com/iamshackelford/status/2013323917197467892?s=20","","2927","","","","",""
"rec8fa59xCbc3RhVp","Claude Sonnet 4 + Gamma : productivity hack","Chubby","Dedicated thread X","https://x.com/kimmonismus/status/1938295549884829843","https://x.com/kimmonismus/status/1938295701982879813","114","","","","",""
"rec8ice5oY7j4LFWF","Gamma is probably the best contender to take on Canva - which is one of the largest privately held software companies. ","AI Breakfast","Single post X","https://x.com/AiBreakfast/status/1885294996498075783","https://x.com/AiBreakfast/status/1885294996498075783","","","","","",""
"rec8j59zhC3JYWCmw","Hamza Khalid + Lindy+ Dedicated thread X","Hamza Khalid","Dedicated thread X","https://x.com/Whizz_ai/status/2022271231274406380","","5189","","","","",""
"rec8jgPCbtKHUYgTb","End of ppt","","Single post X","https://x.com/prajdabre1/status/1917180666841886979","https://x.com/prajdabre1/status/1917180666841886979","","","","","",""
"rec8jlSRq71odqdZ7","How to Create Anything with Free AI Tools and Start Earning!","Nelly R Q","Listicle X","https://x.com/nrqa__/status/1902733189208277038","https://x.com/nrqa__/status/1902733189208277038","","","","","",""
"rec8k1hrgme2BX32i","[First October] AI phone agents just leveled up.","Chidanand Tripathi","Amplification X","https://x.com/thetripathi58/status/1973818942201475228","https://x.com/thetripathi58/status/1973819074582024678","32200","7554","","","",""
"rec8nF3pl72Z3vJIh","Yejin + YouWare + Instagram Post","Yejin","Instagram post","https://www.instagram.com/reel/DRNbqvOiTAt/?igsh=dzdndWxxczdnaWNx","","106000","","","","",""
